used_mb,cached_mb,free_mb
3379.625,6132.4375,22752.3125
3379.625,6132.5625,22752.3125
3379.625,6132.5625,22752.3125
3379.625,6132.5625,22752.3125
3379.1875,6132.5625,22752.75
3378.625,6132.5625,22753.3125
3378.625,6132.5625,22753.3125
3378.625,6132.5625,22753.3125
3378.625,6132.5625,22753.3125
3379.0,6132.5625,22752.9375
3380.6875,6132.5625,22751.25
3382.375,6132.5625,22749.5625
3382.375,6132.5625,22749.5625
3382.3125,6132.5625,22749.625
3381.9375,6132.5625,22750.0
3381.5,6132.5625,22750.3125
3381.5,6132.5625,22750.3125
3382.4375,6131.4375,22750.5
3383.5,6129.9375,22750.9375
3383.75,6129.9375,22750.75
3383.6875,6128.625,22752.125
3383.6875,6128.625,22752.125
3383.6875,6128.625,22752.125
3383.6875,6128.625,22752.125
3383.6875,6128.625,22752.125
3383.6875,6128.625,22752.125
3383.9375,6128.625,22751.875
3383.6875,6128.625,22752.125
3383.875,6128.625,22751.9375
3383.5,6128.625,22752.3125
3383.6875,6128.625,22752.125
3383.6875,6128.625,22752.125
3383.125,6128.625,22752.6875
3383.0625,6128.625,22752.75
3382.9375,6128.625,22752.875
3382.9375,6128.625,22752.875
3382.9375,6128.625,22752.875
3382.9375,6128.625,22752.875
3382.75,6128.625,22753.0625
3382.75,6128.625,22753.0625
3383.875,6128.625,22751.9375
3384.75,6128.625,22751.0625
3384.3125,6128.625,22751.5
3383.9375,6128.625,22751.875
3383.625,6128.625,22752.1875
3383.4375,6128.625,22752.375
3383.4375,6128.625,22752.375
3384.3125,6127.75,22752.375
3384.3125,6127.75,22752.375
3384.75,6125.8125,22753.875
3387.0,6124.6875,22752.75
3401.3125,6124.6875,22738.5
3396.0625,6124.75,22743.5625
3396.0625,6124.25,22744.0625
3395.4375,6123.875,22745.0625
3395.4375,6123.875,22745.0625
3395.875,6123.875,22744.625
3395.6875,6123.875,22744.8125
3395.0625,6123.875,22745.4375
3395.0625,6123.875,22745.4375
3395.0625,6123.875,22745.4375
3394.375,6123.875,22746.125
3394.1875,6123.875,22746.3125
3394.1875,6123.875,22746.3125
3394.1875,6123.875,22746.3125
3394.1875,6123.875,22746.3125
3394.1875,6123.875,22746.3125
3393.875,6124.1875,22746.3125
