used_mb,cached_mb,free_mb
2911.6875,5215.375,24182.25
3430.1875,5215.5,23663.75
3430.0,5215.5,23663.875
3430.0,5215.5,23663.875
3430.0,5215.5,23663.875
3430.0,5215.5,23663.875
3430.1875,5215.5,23663.6875
3431.375,5215.5,23662.3125
3431.1875,5215.5,23662.5
3431.0625,5215.5,23662.625
3431.0625,5215.5,23662.625
3431.0625,5215.5,23662.625
3431.0625,5215.5,23662.625
3431.0625,5215.5,23662.625
3431.0625,5215.5,23662.625
3431.0625,5215.5,23662.625
3430.875,5215.5,23662.8125
3430.875,5215.5,23662.8125
3436.3125,5215.5,23657.375
3456.3125,5222.0,23631.3125
3463.0,5234.75,23612.1875
3468.875,5246.3125,23594.625
3474.3125,5255.625,23579.875
3481.6875,5263.875,23564.6875
3485.75,5269.25,23555.5
3487.1875,5271.1875,23552.375
3492.0625,5298.4375,23520.6875
3499.4375,5304.5625,23506.75
3500.3125,5307.625,23503.0
3503.25,5320.9375,23486.5
3505.875,5327.4375,23477.6875
3514.75,5335.0,23461.3125
3522.0625,5340.3125,23448.75
3528.6875,5346.0625,23436.1875
3532.5625,5349.5625,23428.875
3537.5625,5353.875,23420.625
3538.875,5356.8125,23416.5625
3541.0625,5360.25,23411.1875
3542.75,5362.5625,23407.3125
3544.3125,5366.875,23401.25
3546.0625,5369.75,23396.5
3550.9375,5375.0,23386.5625
3553.4375,5377.1875,23381.625
3557.5,5382.5625,23372.625
3560.0625,5386.1875,23366.8125
3561.875,5393.125,23357.625
3567.0,5397.1875,23349.5625
3584.375,5408.8125,23319.4375
3595.9375,5429.625,23287.375
3603.5625,5434.8125,23274.8125
3610.625,5448.375,23254.6875
3611.875,5448.9375,23250.625
3610.625,5448.9375,23251.4375
3609.9375,5448.9375,23252.125
3609.75,5448.9375,23252.3125
3609.6875,5448.9375,23252.375
3609.6875,5448.9375,23252.375
3609.125,5448.9375,23252.9375
3609.125,5448.9375,23252.9375
3609.125,5448.9375,23252.9375
3609.0625,5448.9375,23252.9375
3608.5,5448.9375,23253.5
3608.5,5448.9375,23253.5
3608.5,5448.9375,23253.5
3608.5,5448.9375,23253.5
3608.5,5448.9375,23253.5
3608.4375,5448.9375,23253.5625
3607.6875,5448.875,23253.9375
3607.6875,5448.875,23253.9375
3607.6875,5448.875,23253.9375
3607.625,5448.875,23254.0
3606.5,5448.875,23255.125
3606.6875,5448.875,23254.9375
3606.375,5448.875,23255.25
3606.375,5448.875,23255.25
3606.375,5448.875,23255.25
3606.1875,5448.875,23255.4375
3606.1875,5448.875,23255.4375
3606.1875,5448.875,23255.4375
3606.1875,5448.875,23255.4375
3606.1875,5448.875,23255.4375
3606.4375,5448.8125,23255.1875
3606.3125,5448.875,23255.3125
3605.8125,5448.875,23255.8125
3605.8125,5448.875,23255.8125
3605.8125,5448.875,23255.8125
3619.6875,5448.875,23241.75
3619.6875,5448.875,23241.75
3619.5,5448.875,23241.9375
3619.4375,5448.875,23242.0
3619.4375,5448.875,23242.0
3619.375,5448.875,23242.0625
3619.375,5448.875,23242.0625
3619.375,5448.875,23242.0625
3619.375,5448.875,23242.0625
3619.375,5448.875,23242.0625
3619.0625,5448.875,23242.0
3619.8125,5448.875,23241.25
3619.8125,5448.875,23241.25
3619.3125,5448.875,23241.75
3619.3125,5448.875,23241.75
3619.25,5448.8125,23241.8125
3619.25,5448.875,23241.8125
3619.25,5448.875,23241.8125
3619.25,5448.875,23241.8125
3619.25,5448.875,23241.8125
3619.25,5448.875,23241.8125
3626.0625,5448.875,23234.8125
3626.0625,5448.875,23234.8125
3626.0625,5448.875,23234.8125
3626.0625,5448.875,23234.8125
3625.8125,5448.875,23235.0625
3626.1875,5448.875,23234.6875
3626.125,5448.875,23234.75
3626.0625,5448.875,23234.8125
3626.0625,5448.875,23234.8125
3625.875,5448.875,23235.0
3625.875,5448.875,23235.0
3625.875,5448.875,23235.0
3625.875,5448.875,23235.0
3625.6875,5448.875,23235.1875
3636.3125,5448.875,23224.5625
3638.625,5448.875,23222.25
3638.4375,5448.875,23222.4375
3638.4375,5448.875,23222.4375
3638.375,5448.875,23222.5
3638.1875,5448.875,23222.6875
3636.9375,5448.875,23223.875
3636.75,5448.875,23224.0625
3636.75,5448.875,23224.0625
3636.75,5448.875,23224.0625
3636.4375,5448.875,23224.375
3636.375,5448.875,23224.4375
3635.6875,5448.875,23225.0
3635.6875,5448.875,23225.0
3635.5625,5448.875,23225.125
3635.375,5448.875,23225.3125
3635.375,5448.875,23225.3125
3635.375,5448.875,23225.3125
3635.375,5448.875,23225.3125
3635.3125,5448.875,23225.375
3635.5,5448.875,23225.1875
3635.625,5448.875,23225.0625
3635.625,5448.875,23225.0625
3635.5625,5448.875,23225.125
3635.4375,5448.875,23225.25
3635.4375,5448.875,23225.25
3635.4375,5448.875,23225.25
3635.25,5448.875,23225.4375
3635.25,5448.875,23225.4375
3635.25,5448.875,23225.4375
3635.25,5448.875,23225.4375
3635.1875,5449.0,23225.5
3635.1875,5449.0,23225.5
3635.1875,5449.0,23225.5
3635.1875,5449.0,23225.5
3635.375,5449.0,23225.3125
3649.6875,5449.0,23211.0
3649.6875,5449.0,23211.0
3649.6875,5449.0,23211.0
3649.6875,5449.0,23211.0
3649.6875,5449.0,23211.0
3649.6875,5449.0,23211.0
3649.0625,5448.875,23211.625
3649.0625,5448.875,23211.625
3649.0625,5448.875,23211.625
3649.0,5448.875,23211.6875
3649.0,5448.875,23211.6875
3649.0,5448.875,23211.6875
3649.125,5448.9375,23211.5
3649.125,5448.9375,23211.5
3649.25,5448.9375,23211.375
3650.5625,5448.9375,23210.0625
3650.5625,5448.9375,23210.0625
3650.5625,5448.9375,23210.0625
3650.5625,5448.9375,23210.0625
3650.5625,5448.9375,23210.0625
3650.5625,5448.9375,23210.0625
3650.5625,5448.9375,23210.0625
3650.5625,5448.9375,23210.0625
3650.5625,5448.9375,23210.0625
3650.5625,5448.9375,23210.0625
3650.5625,5448.9375,23210.0625
3650.1875,5448.9375,23210.4375
3650.1875,5448.9375,23210.4375
3650.1875,5448.9375,23210.4375
3650.5625,5448.9375,23210.0625
3649.9375,5448.9375,23210.375
3649.9375,5448.9375,23210.375
3649.9375,5448.9375,23210.375
3649.9375,5448.9375,23210.375
3649.75,5448.9375,23210.5625
3660.625,5448.9375,23199.6875
3662.875,5448.9375,23197.4375
3662.875,5448.9375,23197.4375
3662.8125,5448.9375,23197.5
3662.8125,5448.9375,23197.5
3662.8125,5448.9375,23197.5
3662.8125,5448.9375,23197.5
3662.8125,5448.9375,23197.5
3662.8125,5448.9375,23197.5
3663.75,5448.9375,23196.5625
3665.8125,5448.9375,23194.5
3666.0,5448.9375,23194.3125
3662.25,5448.9375,23198.0625
3662.1875,5448.9375,23198.125
3662.0625,5448.9375,23198.25
3659.4375,5448.9375,23200.875
3659.4375,5448.9375,23200.875
3659.4375,5448.9375,23200.875
3659.0625,5448.9375,23201.25
3659.0,5448.9375,23201.3125
3659.0,5448.9375,23201.3125
3659.0,5448.9375,23201.3125
3659.0,5448.9375,23201.3125
3659.0,5448.9375,23201.3125
3659.9375,5448.9375,23200.375
3659.5625,5448.9375,23200.75
3659.5625,5448.9375,23200.75
3659.5625,5448.9375,23200.75
3659.5625,5448.9375,23200.75
3659.375,5448.9375,23200.75
3659.3125,5448.9375,23200.8125
3658.5625,5448.9375,23201.5625
3658.5625,5448.9375,23201.5625
3658.5625,5448.75,23201.5625
3658.75,5448.75,23201.375
3672.625,5448.9375,23187.5625
3672.8125,5448.9375,23187.375
3672.625,5448.9375,23187.5625
3672.75,5448.9375,23187.4375
3672.5625,5448.9375,23187.625
3674.0625,5448.9375,23186.125
3674.0625,5448.9375,23186.125
3674.0625,5448.9375,23186.125
3674.0625,5448.9375,23186.125
3674.0625,5448.9375,23186.125
3674.0625,5448.875,23186.125
3674.25,5448.9375,23185.9375
3674.25,5448.9375,23185.9375
3674.25,5448.9375,23185.9375
3674.25,5448.9375,23185.9375
3674.25,5448.9375,23185.9375
3673.875,5448.9375,23186.3125
3673.875,5448.9375,23186.3125
3673.875,5448.9375,23186.3125
3673.6875,5448.9375,23186.375
3673.5,5448.9375,23186.5625
3673.5,5448.9375,23186.5625
3673.5625,5448.9375,23186.625
3673.5625,5448.9375,23186.625
3673.75,5448.875,23186.4375
3673.75,5448.9375,23186.4375
3681.4375,5448.9375,23178.75
3681.5625,5448.9375,23178.5625
3677.0,5448.9375,23183.125
3677.0,5448.9375,23183.125
3676.8125,5448.9375,23183.3125
3676.8125,5448.9375,23183.3125
3676.8125,5448.9375,23183.3125
3676.8125,5448.9375,23183.3125
3676.625,5448.9375,23183.5
3678.25,5448.9375,23181.875
3688.9375,5448.9375,23171.1875
3694.375,5448.9375,23165.75
3694.375,5448.9375,23165.75
3694.1875,5448.9375,23165.9375
3694.1875,5448.9375,23165.9375
3693.875,5448.9375,23166.25
3693.875,5448.9375,23166.25
3693.875,5448.9375,23166.25
3693.875,5448.9375,23166.25
3693.875,5448.9375,23166.25
3693.875,5448.9375,23166.25
3693.875,5448.9375,23166.25
3693.875,5448.9375,23166.25
3692.4375,5448.9375,23167.6875
3692.3125,5448.9375,23167.8125
3692.3125,5448.9375,23167.8125
3692.3125,5448.9375,23167.8125
3692.3125,5448.9375,23167.8125
3692.3125,5448.9375,23167.8125
3692.3125,5448.875,23167.8125
3692.3125,5448.9375,23167.8125
3691.875,5449.0,23168.0625
3691.875,5449.0,23168.0625
3691.875,5449.0,23168.0625
3691.875,5449.0,23168.0625
3691.875,5449.0,23168.0625
3691.875,5449.0,23168.0625
3691.875,5449.0,23168.0625
3692.625,5448.9375,23167.3125
3692.1875,5449.0,23167.75
3692.0,5449.0,23167.9375
3691.9375,5449.0,23168.0
3691.9375,5449.0,23168.0
3691.9375,5449.0,23168.0
3691.9375,5449.0,23168.0
3691.9375,5449.0,23168.0
3691.9375,5449.0,23168.0
3691.9375,5449.0,23168.0
3702.8125,5449.0,23157.125
3706.375,5449.0,23153.5625
3706.1875,5449.0,23153.75
3707.3125,5449.0,23152.625
3707.3125,5449.0,23152.625
3706.9375,5449.0,23153.0
3707.0625,5449.0,23152.875
3706.875,5449.0,23153.0625
3706.8125,5449.0,23153.125
3706.8125,5449.0,23153.125
3706.8125,5449.0,23153.125
3706.8125,5449.0,23153.125
3706.8125,5449.0,23153.125
3706.3125,5449.0,23153.625
3706.3125,5449.0,23153.625
3706.3125,5449.0,23153.625
3706.1875,5449.0,23153.75
3706.1875,5449.0,23153.75
3706.1875,5449.0,23153.75
3706.1875,5449.0,23153.75
3706.5625,5449.0,23153.375
3706.8125,5449.0,23153.125
3706.8125,5449.0,23153.125
3706.9375,5449.0,23153.0
3706.9375,5449.0,23153.0
3706.9375,5449.0,23153.0
3706.9375,5449.0,23153.0
3706.9375,5449.0,23153.0
3706.9375,5449.0,23153.0
3706.9375,5449.0,23153.0
3706.9375,5449.0,23153.0
3706.9375,5449.0,23153.0
3706.9375,5449.0,23153.0
3706.875,5449.0,23153.0625
3706.875,5449.0,23153.0625
3707.1875,5448.9375,23152.75
3717.375,5449.0,23142.5625
3720.1875,5449.0,23139.75
3720.1875,5449.0,23139.75
3720.1875,5449.0,23139.75
3720.1875,5449.0,23139.75
3720.0,5449.0,23139.9375
3720.0,5449.0,23139.9375
3719.625,5449.0,23140.3125
3719.625,5449.0,23140.3125
3719.3125,5449.0,23140.625
3719.3125,5449.0,23140.625
3719.3125,5449.0,23140.625
3719.3125,5449.0,23140.625
3719.3125,5449.0,23140.625
3719.6875,5449.0,23140.25
3720.625,5449.0,23139.3125
3720.625,5449.0,23139.3125
3720.625,5449.0,23139.3125
3720.625,5449.0,23139.3125
3720.625,5449.0,23139.3125
3720.625,5448.9375,23139.3125
3720.625,5449.0,23139.3125
3720.375,5449.0,23139.5625
3720.375,5449.0,23139.5625
3720.375,5449.0,23139.5625
3720.375,5449.0,23139.5625
3720.375,5449.0,23139.5625
3720.375,5449.0,23139.5625
3720.25,5449.0,23139.6875
3720.0625,5449.0,23139.875
3720.375,5449.0,23139.5625
3720.375,5449.0,23139.5625
3720.375,5449.0,23139.5625
3720.375,5449.0,23139.5625
3720.375,5449.0,23139.5625
3720.375,5449.0,23139.5625
3720.375,5449.0,23139.5625
3731.25,5449.0,23128.6875
3734.5625,5449.0,23125.375
3734.5625,5449.0,23125.375
3734.5625,5449.0,23125.375
3734.5625,5449.0,23125.375
3734.5625,5449.0,23125.375
3734.5625,5449.0,23125.375
3734.25,5449.0,23125.6875
3736.625,5449.0,23123.3125
3736.625,5449.0,23123.3125
3736.25,5449.0,23123.6875
3736.1875,5449.0,23123.75
3736.1875,5449.0,23123.75
3736.1875,5449.0,23123.75
3736.1875,5449.0,23123.75
3736.1875,5449.0,23123.75
3736.1875,5449.0,23123.75
3736.1875,5449.0,23123.75
3736.1875,5449.0,23123.75
3736.1875,5449.0,23123.75
3736.1875,5449.0,23123.75
3736.1875,5449.0,23123.75
3736.1875,5449.0,23123.75
3735.625,5448.9375,23123.9375
3735.625,5449.0,23123.9375
3735.4375,5449.0,23124.125
3735.4375,5449.0,23124.125
3735.4375,5449.0,23124.125
3735.4375,5449.0,23124.125
3735.4375,5449.0,23124.125
3735.25,5449.0,23124.3125
3735.25,5449.0,23124.3125
3738.25,5449.0,23121.3125
3742.0625,5449.0,23117.4375
3742.0625,5449.0,23117.4375
3742.0625,5449.0,23117.4375
3755.3125,5449.0,23104.1875
3755.125,5449.0,23104.375
3756.3125,5449.0,23103.0625
3756.125,5449.0,23103.25
3756.0625,5449.0,23103.3125
3755.5625,5449.0,23103.8125
3755.5,5449.0,23103.875
3755.5,5448.9375,23103.875
3755.125,5449.0,23104.25
3755.125,5449.0,23104.25
3755.125,5449.0,23104.25
3755.125,5449.0,23104.25
3755.125,5449.0,23104.25
3755.125,5449.0,23104.25
3755.125,5449.0,23104.25
3755.125,5449.0,23104.25
3755.25,5449.0,23104.125
3755.4375,5449.0,23103.875
3755.4375,5449.0,23103.875
3755.125,5449.0,23104.1875
3755.125,5449.0,23104.1875
3754.75,5449.0,23104.5625
3754.75,5449.0,23104.5625
3753.875,5449.0,23105.4375
3753.6875,5449.0,23105.625
3753.6875,5449.0,23105.625
3753.6875,5449.0,23105.625
3753.6875,5449.0,23105.625
3753.6875,5449.0,23105.625
3753.6875,5448.9375,23105.625
3753.625,5449.0,23105.6875
3754.1875,5449.0,23105.125
3755.125,5449.0,23104.1875
3754.9375,5449.0,23104.375
3754.9375,5449.0,23104.375
3765.4375,5449.0,23093.875
3768.25,5449.0,23091.0625
3768.25,5449.0,23091.0625
3768.25,5449.0,23091.0625
3768.25,5449.0,23091.0625
3768.25,5449.0,23091.0625
3768.25,5449.0,23091.0625
3768.1875,5449.0,23091.125
3768.1875,5449.0,23091.125
3768.1875,5449.0,23091.125
3768.1875,5449.0,23091.125
3773.75,5449.0,23085.5625
3764.75,5449.0,23094.4375
3764.75,5448.9375,23094.4375
3764.75,5449.0,23094.4375
3764.75,5449.0,23094.4375
3764.5,5449.0,23094.6875
3764.5,5449.0,23094.6875
3764.5,5449.0,23094.6875
3764.0625,5449.0,23095.125
3764.0,5449.0,23095.1875
3764.0,5449.0,23095.1875
3763.8125,5449.0,23095.375
3763.8125,5448.9375,23095.375
3764.0,5449.0,23095.1875
3764.0,5449.0,23095.1875
3764.0,5449.0,23095.1875
3765.125,5449.0,23093.9375
3765.125,5449.0,23093.9375
3764.9375,5449.0,23094.125
3765.125,5449.0,23093.9375
3765.125,5449.0,23093.9375
3765.125,5449.0,23093.9375
3765.125,5449.0,23093.9375
3765.125,5449.0,23093.9375
3765.125,5449.0,23093.9375
3775.8125,5449.0,23083.25
3778.4375,5449.0,23080.625
3778.4375,5449.0,23080.625
3778.5625,5449.0,23080.5
3778.5625,5449.125,23080.5
3778.5,5449.0,23080.5625
3778.375,5449.0,23080.6875
3778.375,5449.0,23080.6875
3778.375,5449.0,23080.6875
3778.375,5449.0,23080.6875
3778.1875,5449.0,23080.875
3778.1875,5448.9375,23080.875
3778.1875,5449.0,23080.875
3778.1875,5449.0,23080.875
3778.1875,5449.0,23080.875
3778.1875,5449.0,23080.875
3778.1875,5449.0,23080.875
3778.1875,5449.0,23080.875
3778.1875,5449.0,23080.875
3778.1875,5449.0,23080.875
3778.625,5449.0,23080.4375
3779.375,5449.0,23079.6875
3779.375,5449.0,23079.6875
3780.125,5449.0,23078.9375
3780.125,5449.0,23078.9375
3780.0625,5449.0,23079.0
3780.0625,5449.0,23079.0
3780.0625,5449.0,23079.0
3779.875,5449.0,23079.1875
3777.875,5449.0,23081.1875
3777.875,5449.0,23081.1875
3777.875,5449.0,23081.1875
3777.875,5449.0,23081.1875
3777.875,5449.0,23081.1875
3777.75,5449.0,23081.3125
3778.0625,5449.0,23081.0
3778.0,5449.0,23081.0625
3792.25,5449.0,23066.8125
3793.0,5448.9375,23066.0625
3792.8125,5449.0,23066.25
3792.8125,5449.0,23066.25
3792.8125,5449.0,23066.25
3792.8125,5449.0,23066.25
3792.8125,5449.0,23066.25
3792.8125,5449.0,23066.25
3792.8125,5449.0,23066.25
3792.8125,5449.0,23066.25
3792.8125,5449.0,23066.25
3792.75,5449.0,23066.3125
3792.75,5449.0,23066.3125
3793.125,5449.0,23065.9375
3792.125,5449.0,23066.6875
3792.125,5449.0,23066.6875
3792.125,5449.0,23066.6875
3792.125,5449.0,23066.6875
3791.9375,5449.0,23066.875
3791.6875,5449.0,23067.125
3791.6875,5449.0,23067.125
3791.625,5449.0,23067.1875
3791.625,5449.0,23067.1875
3791.625,5449.0,23067.1875
3791.625,5448.9375,23067.1875
3791.625,5449.0,23067.1875
3791.625,5449.0,23067.1875
3791.625,5449.0,23067.1875
3791.125,5449.0,23067.6875
3791.8125,5449.0,23067.0
3791.5,5449.0,23067.3125
3791.5,5449.0,23067.3125
3791.5,5449.0,23067.3125
3791.5,5449.0,23067.3125
3791.5,5449.0,23067.3125
3799.9375,5449.0,23058.875
3800.625,5449.0,23058.1875
3792.4375,5449.0,23066.375
3803.3125,5449.0,23055.5
3808.375,5449.0,23050.4375
3808.625,5449.0,23050.1875
3808.4375,5448.9375,23050.375
3808.4375,5449.0,23050.375
3808.125,5449.0,23050.6875
3808.0,5449.0,23050.8125
3808.0,5449.0,23050.8125
3808.0,5449.0,23050.8125
3807.9375,5449.0,23050.875
3807.9375,5449.0,23050.875
3807.9375,5448.9375,23050.875
3807.4375,5449.0,23051.375
3807.4375,5449.0,23051.375
3807.4375,5449.0,23051.375
3807.4375,5449.0,23051.375
3807.4375,5449.0,23051.375
3807.4375,5449.0,23051.375
3807.4375,5449.0,23051.375
3807.4375,5449.0,23051.375
3807.625,5449.0,23051.1875
3809.0625,5449.0,23049.75
3808.5625,5449.0,23050.25
3808.5625,5449.0,23050.25
3808.5625,5449.0,23050.25
