user,system,iowait
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.5,0.0,0.0
16.6,0.0,0.0
16.8,0.0,0.0
16.6,0.0,0.0
16.7,0.0,0.0
17.0,0.1,0.0
16.5,0.0,0.0
16.7,0.0,0.0
16.5,0.1,0.0
16.6,0.0,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.8,0.0,0.0
16.6,0.0,0.0
16.5,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.6,0.0,0.0
16.9,0.1,0.0
16.6,0.1,0.0
16.7,0.1,0.0
16.7,0.0,0.0
16.5,0.1,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.5,0.0,0.0
16.7,0.0,0.0
16.3,0.1,0.0
7.5,0.2,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.6,0.0,0.0
16.7,0.0,0.0
17.5,0.1,0.0
16.6,0.0,0.0
16.6,0.0,0.0
16.6,0.1,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.1,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.5,0.0,0.0
16.6,0.1,0.0
17.1,0.1,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.1,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.4,0.0,0.0
16.7,0.0,0.0
16.7,0.1,0.0
16.7,0.0,0.0
16.5,0.1,0.0
16.5,0.0,0.0
16.7,0.0,0.0
16.7,0.1,0.0
16.7,0.0,0.0
15.9,0.2,0.0
8.6,0.2,0.0
16.8,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.5,0.0,0.0
16.5,0.0,0.0
16.5,0.1,0.0
16.9,0.0,0.0
16.7,0.0,0.0
16.5,0.0,0.0
16.8,0.0,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.5,0.0,0.0
17.1,0.3,0.0
16.7,0.0,0.0
16.6,0.1,0.0
16.7,0.1,0.0
16.6,0.0,0.0
16.7,0.2,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.6,0.1,0.0
16.6,0.0,0.0
16.6,0.0,0.0
16.7,0.1,0.0
16.8,0.1,0.0
17.1,0.1,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.5,0.1,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.4,0.0,0.0
7.5,0.3,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.5,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.6,0.0,0.0
16.9,0.1,0.0
16.5,0.1,0.0
16.7,0.0,0.0
16.7,0.1,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.6,0.0,0.0
16.5,0.0,0.0
16.7,0.0,0.0
16.6,0.0,0.0
16.6,0.0,0.0
16.5,0.1,0.0
16.8,0.0,0.0
16.7,0.0,0.0
16.9,0.0,0.0
16.6,0.1,0.0
16.6,0.0,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.5,0.0,0.0
16.4,0.0,0.0
16.7,0.0,0.0
16.7,0.1,0.0
16.6,0.1,0.0
16.7,0.1,0.0
16.7,0.0,0.0
16.6,0.1,0.0
11.0,0.2,0.0
12.9,0.0,0.0
17.1,0.1,0.0
16.7,0.0,0.0
16.5,0.0,0.0
16.8,0.0,0.0
16.6,0.1,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.6,0.0,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.6,0.0,0.0
16.6,0.1,0.0
16.7,0.0,0.0
16.7,0.1,0.0
16.7,0.0,0.0
16.8,0.1,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.5,0.0,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.6,0.0,0.0
16.6,0.0,0.0
16.7,0.1,0.0
16.7,0.0,0.0
16.6,0.1,0.0
16.6,0.0,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.6,0.0,0.0
16.9,0.1,0.0
16.6,0.0,0.0
16.5,0.0,0.0
16.7,0.0,0.0
7.2,0.3,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.5,0.0,0.0
16.6,0.0,0.0
16.6,0.0,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.6,0.0,0.0
16.6,0.0,0.0
16.7,0.0,0.0
17.3,0.2,0.0
16.5,0.0,0.0
16.5,0.0,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.5,0.0,0.0
16.9,0.1,0.0
16.8,0.1,0.0
16.5,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.6,0.0,0.0
17.0,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.6,0.0,0.0
16.4,0.1,0.0
16.6,0.0,0.0
16.6,0.0,0.0
16.6,0.0,0.0
16.5,0.0,0.0
16.5,0.0,0.0
7.5,0.2,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.5,0.0,0.0
16.7,0.1,0.0
17.2,0.2,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.6,0.1,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.6,0.0,0.0
16.7,0.1,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.5,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
17.0,0.1,0.0
16.5,0.0,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.7,0.1,0.0
16.6,0.1,0.0
16.7,0.0,0.0
16.6,0.0,0.0
16.6,0.0,0.0
16.5,0.0,0.0
16.7,0.0,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.6,0.1,0.0
16.7,0.1,0.0
17.1,0.1,0.0
9.2,0.2,0.0
14.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.6,0.1,0.0
16.6,0.1,0.0
16.7,0.0,0.0
16.6,0.0,0.0
16.5,0.0,0.0
16.7,0.0,0.0
16.6,0.1,0.0
17.0,0.1,0.0
16.7,0.0,0.0
16.6,0.0,0.0
16.7,0.1,0.0
16.7,0.1,0.0
16.7,0.1,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.5,0.1,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.1,0.0
17.5,0.1,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.5,0.1,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.6,0.0,0.0
18.1,0.6,0.0
18.7,0.1,0.0
16.7,0.2,0.0
7.3,0.1,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
17.0,0.1,0.0
16.7,0.0,0.0
16.5,0.0,0.0
16.6,0.0,0.0
16.6,0.1,0.0
16.6,0.1,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.6,0.0,0.0
16.6,0.0,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.6,0.1,0.0
16.9,0.1,0.0
16.6,0.0,0.0
16.8,0.0,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.6,0.0,0.0
16.9,0.0,0.0
16.6,0.1,0.0
16.5,0.0,0.0
16.8,0.0,0.0
16.7,0.0,0.0
16.5,0.0,0.0
16.7,0.0,0.0
16.8,0.1,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.6,0.0,0.0
16.5,0.0,0.0
7.4,0.2,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
17.0,0.2,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.1,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.9,0.1,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.7,0.1,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.5,0.0,0.0
16.6,0.0,0.0
16.6,0.0,0.0
16.5,0.0,0.0
16.7,0.0,0.0
17.2,0.1,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.6,0.1,0.0
16.7,0.0,0.0
16.7,0.1,0.0
16.5,0.0,0.0
16.8,0.0,0.0
16.6,0.0,0.0
16.6,0.0,0.0
16.8,0.0,0.0
6.6,0.2,0.0
17.0,0.3,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.6,0.0,0.0
16.7,0.1,0.0
16.7,0.0,0.0
16.8,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.6,0.0,0.0
17.0,0.4,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.6,0.0,0.0
16.6,0.0,0.0
16.8,0.0,0.0
16.7,0.0,0.0
16.6,0.0,0.0
16.6,0.0,0.0
16.6,0.0,0.0
16.9,0.2,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.6,0.1,0.0
16.7,0.0,0.0
16.8,0.1,0.0
16.7,0.0,0.0
16.6,0.0,0.0
16.6,0.0,0.0
16.6,0.0,0.0
16.7,0.0,0.0
7.8,0.2,0.0
13.2,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
17.2,0.1,0.0
16.7,0.0,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.6,0.1,0.0
16.7,0.0,0.0
16.4,0.0,0.0
16.9,0.0,0.0
16.5,0.0,0.0
16.8,0.1,0.0
16.5,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.9,0.1,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.6,0.0,0.0
16.6,0.0,0.0
16.7,0.1,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.6,0.1,0.0
16.9,0.1,0.0
16.7,0.0,0.0
16.5,0.0,0.0
16.7,0.0,0.0
16.5,0.0,0.0
16.6,0.0,0.0
16.6,0.0,0.0
16.6,0.0,0.0
16.6,0.1,0.0
16.7,0.0,0.0
7.1,0.4,0.0
16.7,0.1,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
17.0,0.1,0.0
16.7,0.0,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.5,0.0,0.0
16.8,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.6,0.1,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.5,0.1,0.0
16.7,0.2,0.0
17.2,0.1,0.0
16.8,0.0,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.6,0.0,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.5,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.6,0.1,0.0
16.7,0.0,0.0
16.8,0.1,0.0
16.6,0.0,0.0
16.6,0.1,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.1,0.0
16.6,0.1,0.0
9.9,0.2,0.0
14.0,0.0,0.0
16.7,0.0,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
17.4,0.1,0.0
16.8,0.0,0.0
16.7,0.0,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.4,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.5,0.0,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.4,0.0,0.0
16.6,0.0,0.0
17.0,0.1,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.5,0.0,0.0
16.5,0.1,0.0
16.6,0.0,0.0
16.7,0.1,0.0
16.6,0.0,0.0
16.5,0.0,0.0
16.6,0.1,0.0
16.7,0.0,0.0
16.5,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.1,0.0
16.9,0.1,0.0
16.6,0.0,0.0
16.5,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.6,0.1,0.0
16.7,0.0,0.0
7.0,0.3,0.0
16.7,0.0,0.0
16.7,0.1,0.0
16.7,0.0,0.0
16.7,0.0,0.0
17.0,0.0,0.0
17.3,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.5,0.0,0.0
16.6,0.1,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.6,0.0,0.0
16.5,0.0,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.5,0.1,0.0
17.6,0.3,0.0
16.6,0.1,0.0
16.7,0.1,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.6,0.0,0.0
17.1,0.2,0.0
18.4,0.4,0.0
18.0,0.1,0.0
16.6,0.0,0.0
16.5,0.1,0.0
16.7,0.0,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
17.2,0.1,0.0
16.7,0.1,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.5,0.1,0.0
16.7,0.0,0.0
7.4,0.2,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
17.6,0.2,0.0
16.7,0.0,0.0
16.7,0.1,0.0
16.7,0.0,0.0
16.7,0.1,0.0
16.5,0.1,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.5,0.0,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.5,0.0,0.0
16.7,0.0,0.0
16.9,0.0,0.0
16.7,0.0,0.0
17.1,0.1,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.6,0.0,0.0
16.7,0.1,0.0
16.7,0.1,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
17.6,0.1,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.7,0.1,0.0
16.7,0.0,0.0
12.2,0.2,0.0
11.5,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.1,0.0
16.7,0.0,0.0
17.5,0.2,0.0
16.6,0.0,0.0
16.6,0.1,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.6,0.1,0.0
16.7,0.0,0.0
16.5,0.0,0.0
16.7,0.1,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.6,0.0,0.0
16.7,0.0,0.0
17.0,0.1,0.0
16.6,0.0,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.6,0.1,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
17.0,0.0,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.1,0.0
16.5,0.0,0.0
17.7,0.2,0.0
16.5,0.1,0.0
16.7,0.0,0.0
16.7,0.0,0.0
7.3,0.2,0.0
16.7,0.0,0.0
16.7,0.1,0.0
16.7,0.0,0.0
16.8,0.0,0.0
16.8,0.0,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.9,0.1,0.0
16.7,0.0,0.0
16.6,0.0,0.0
16.9,0.1,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.8,0.0,0.0
16.7,0.1,0.0
16.7,0.0,0.0
17.6,0.1,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.8,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
17.7,0.1,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.6,0.0,0.0
16.7,0.2,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.6,0.0,0.0
16.6,0.0,0.0
16.8,0.0,0.0
16.7,0.0,0.0
16.7,0.1,0.0
16.6,0.0,0.0
16.6,0.0,0.0
16.7,0.1,0.0
17.1,0.1,0.0
16.6,0.0,0.0
16.5,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.5,0.0,0.0
16.6,0.0,0.0
16.5,0.0,0.0
16.5,0.0,0.0
16.6,0.1,0.0
16.7,0.0,0.0
16.6,0.1,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.5,0.1,0.0
16.9,0.1,0.0
16.7,0.0,0.0
16.5,0.0,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.8,0.0,0.0
11.7,0.3,0.0
11.9,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.1,0.0
17.2,0.1,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.8,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.9,0.1,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.8,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.1,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.8,0.0,0.0
17.0,0.1,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.1,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.9,0.1,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.1,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.8,0.0,0.0
17.2,0.1,0.0
16.5,0.0,0.0
16.5,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.6,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.1,0.0
16.3,0.0,0.0
16.5,0.0,0.0
16.4,0.0,0.0
16.3,0.0,0.0
16.3,0.1,0.0
17.1,0.1,0.0
16.3,0.0,0.0
16.5,0.0,0.0
16.4,0.0,0.0
16.5,0.0,0.0
16.4,0.1,0.0
16.4,0.0,0.0
16.2,0.1,0.0
16.2,0.1,0.0
16.4,0.1,0.0
16.3,0.1,0.0
16.5,0.0,0.0
16.4,0.1,0.0
16.4,0.0,0.0
16.7,0.1,0.0
16.7,0.2,0.0
16.3,0.0,0.0
16.5,0.0,0.0
16.4,0.1,0.0
16.3,0.0,0.0
16.2,0.1,0.0
7.1,0.1,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.8,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.9,0.1,0.0
16.7,0.0,0.0
16.8,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
17.5,0.5,0.0
18.6,0.1,0.0
17.2,0.1,0.0
16.7,0.0,0.0
16.8,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.8,0.0,0.0
17.0,0.1,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
16.7,0.0,0.0
