used_mb,cached_mb,free_mb
2835.5,5507.0,23945.1875
2843.125,5507.1875,23937.5
3358.625,5507.1875,23421.9375
3358.5,5507.1875,23421.9375
3358.125,5507.1875,23422.3125
3357.875,5507.1875,23422.5625
3357.75,5507.1875,23422.6875
3357.625,5507.1875,23422.8125
3357.625,5507.1875,23422.8125
3357.625,5507.1875,23422.8125
3357.625,5507.1875,23422.8125
3357.4375,5507.1875,23423.0
3357.4375,5507.1875,23423.0
3357.25,5507.1875,23423.1875
3356.6875,5507.1875,23423.75
3356.8125,5507.1875,23423.625
3356.6875,5507.1875,23423.75
3356.6875,5507.1875,23423.75
3356.6875,5507.1875,23423.75
3368.1875,5507.1875,23412.25
3388.8125,5507.25,23391.5625
3399.5625,5507.375,23380.8125
3420.125,5507.375,23360.125
3449.3125,5507.375,23330.9375
3460.6875,5508.0,23318.9375
3474.1875,5508.0,23305.4375
3478.8125,5508.0,23300.8125
3495.375,5508.1875,23284.125
3513.1875,5508.1875,23266.3125
3518.4375,5508.1875,23261.0625
3524.1875,5508.1875,23255.25
3522.625,5508.1875,23256.8125
3521.75,5508.1875,23257.6875
3521.5,5508.1875,23257.9375
3521.5,5508.1875,23257.9375
3521.75,5508.1875,23257.6875
3521.75,5508.1875,23257.6875
3521.75,5508.1875,23257.6875
3521.5625,5508.1875,23257.875
3532.8125,5508.1875,23246.625
3535.0625,5508.1875,23244.375
3536.0625,5508.1875,23243.25
3534.625,5508.1875,23244.6875
3534.4375,5508.1875,23244.875
3534.4375,5508.1875,23244.875
3534.4375,5508.1875,23244.875
3534.4375,5508.1875,23244.875
3534.4375,5508.1875,23244.875
3534.4375,5508.1875,23244.875
3545.3125,5508.1875,23234.0
3547.3125,5508.1875,23232.0
3547.3125,5508.1875,23232.0
3547.25,5508.1875,23232.0625
3547.25,5508.1875,23232.0625
3547.25,5508.1875,23232.0625
3547.25,5508.1875,23232.0625
3548.3125,5508.1875,23231.0
3548.0625,5508.1875,23231.25
3547.3125,5508.1875,23232.0
3560.0625,5508.1875,23219.25
3560.0625,5508.1875,23219.25
3559.875,5508.1875,23219.4375
3559.875,5508.1875,23219.4375
3559.875,5508.1875,23219.4375
3559.875,5508.1875,23219.4375
3559.875,5508.1875,23219.4375
3559.625,5508.1875,23219.6875
3570.4375,5508.1875,23208.875
3571.9375,5508.1875,23207.375
3571.875,5508.1875,23207.4375
3571.875,5508.1875,23207.4375
3572.375,5508.1875,23206.9375
3572.375,5508.1875,23206.9375
3571.75,5508.1875,23207.5625
3571.5625,5508.1875,23207.75
3571.5625,5508.1875,23207.75
3571.5625,5508.1875,23207.75
3571.5625,5508.1875,23207.75
3571.5625,5508.1875,23207.75
3572.25,5508.1875,23207.0625
3572.25,5508.1875,23207.0625
3585.75,5508.1875,23193.5625
3584.6875,5508.1875,23194.625
3583.8125,5508.1875,23195.5
3583.8125,5508.1875,23195.5
3583.8125,5508.1875,23195.5
3584.9375,5508.1875,23194.375
3584.9375,5508.1875,23194.375
3584.75,5508.1875,23194.5625
