user,system,iowait
25.7,0.3,0.0
20.1,0.1,0.0
31.7,0.0,0.0
32.2,0.0,0.0
31.9,0.0,0.0
31.7,0.0,0.0
32.0,0.0,0.0
32.1,0.0,0.0
32.1,0.0,0.0
32.4,0.1,0.0
32.6,0.1,0.0
13.1,0.3,0.0
31.7,0.0,0.0
32.4,0.1,0.0
31.1,0.0,0.0
31.5,0.0,0.0
31.7,0.0,0.0
31.8,0.0,0.0
31.8,0.0,0.0
31.6,0.1,0.0
32.8,0.1,0.0
25.6,0.3,0.0
20.4,0.1,0.0
32.2,0.0,0.0
31.7,0.0,0.0
32.3,0.0,0.0
32.2,0.0,0.0
32.3,0.0,0.0
32.1,0.1,0.0
32.3,0.1,0.0
32.4,0.1,0.0
32.6,0.1,0.0
13.8,0.2,0.0
31.2,0.0,0.0
31.7,0.0,0.0
31.5,0.0,0.0
31.6,0.0,0.0
31.6,0.0,0.0
31.3,0.0,0.0
31.7,0.0,0.0
32.3,0.0,0.0
32.1,0.2,0.0
32.0,0.2,0.0
14.0,0.6,0.0
31.7,0.0,0.0
31.7,0.0,0.0
31.4,0.0,0.0
32.1,0.0,0.0
31.7,0.0,0.0
31.7,0.0,0.0
31.8,0.0,0.0
31.7,0.3,0.0
32.1,0.3,0.0
32.8,0.1,0.0
13.6,0.2,0.0
31.6,0.0,0.0
31.5,0.0,0.0
31.9,0.0,0.0
32.2,0.2,0.0
31.7,0.0,0.0
31.8,0.0,0.0
31.8,0.0,0.0
32.1,0.3,0.0
32.3,0.1,0.0
31.9,0.1,0.0
13.8,0.2,0.0
33.0,0.1,0.0
32.6,0.1,0.0
14.0,0.3,0.0
32.2,0.0,0.0
32.8,0.1,0.0
17.0,0.2,0.0
29.4,0.1,0.0
32.4,0.3,0.0
26.5,0.2,0.0
19.5,0.1,0.0
31.8,0.5,0.0
32.4,0.0,0.0
13.8,0.3,0.0
31.7,0.3,0.0
32.1,0.1,0.0
18.8,0.5,0.0
27.5,0.1,0.0
32.4,0.0,0.0
31.2,0.1,0.0
15.6,0.2,0.0
31.9,0.1,0.0
32.6,0.6,0.0
14.2,0.2,0.0
32.1,0.1,0.0
32.5,0.1,0.0
17.3,0.3,0.0
29.2,0.0,0.0
32.6,0.1,0.0
26.1,0.4,0.0
19.9,0.1,0.0
14.3,0.3,0.0
32.1,0.1,0.0
31.7,0.1,0.0
16.3,0.4,0.0
29.8,0.0,0.0
32.8,0.1,0.0
32.7,0.6,0.0
14.0,0.2,0.0
32.4,0.1,0.0
32.4,0.1,0.0
13.8,0.2,0.0
32.6,0.1,0.0
32.0,0.0,0.0
30.8,0.1,0.0
15.1,0.3,0.0
33.0,0.0,0.0
32.6,0.1,0.0
14.0,0.3,0.0
32.1,0.4,0.0
32.9,0.1,0.0
27.5,0.2,0.0
19.1,0.2,0.0
31.4,0.2,0.0
32.3,0.2,0.0
14.1,0.2,0.0
32.6,0.0,0.0
31.5,0.2,0.0
23.1,0.2,0.0
22.8,0.1,0.0
32.3,0.1,0.0
28.5,0.3,0.0
17.1,0.1,0.0
32.6,0.1,0.0
32.7,0.2,0.0
13.5,0.1,0.0
32.5,0.1,0.0
33.0,0.5,0.0
14.7,0.2,0.0
31.5,0.2,0.0
32.4,0.2,0.0
26.3,0.2,0.0
19.8,0.1,0.0
32.2,0.7,0.0
32.6,0.0,0.0
13.4,0.2,0.0
32.3,0.1,0.0
32.0,0.1,0.0
21.4,0.3,0.0
24.7,0.1,0.0
32.5,0.1,0.0
32.4,0.0,0.0
14.6,0.7,0.0
32.6,0.0,0.0
32.2,0.0,0.0
15.2,0.4,0.0
30.7,0.0,0.0
32.4,0.1,0.0
28.5,0.3,0.0
17.2,0.2,0.0
32.2,0.1,0.0
32.3,0.1,0.0
13.8,0.1,0.0
32.4,0.1,0.0
32.1,0.1,0.0
23.6,0.2,0.0
22.3,0.1,0.0
33.0,0.2,0.0
32.4,0.1,0.0
13.4,0.2,0.0
32.3,0.2,0.0
32.5,0.2,0.0
14.4,0.3,0.0
31.7,0.1,0.0
32.2,0.0,0.0
22.2,0.2,0.0
24.3,0.1,0.0
32.5,0.1,0.0
32.1,0.0,0.0
14.0,0.2,0.0
31.8,0.3,0.0
31.9,0.1,0.0
14.7,0.3,0.0
32.4,0.2,0.0
32.3,0.1,0.0
24.8,0.2,0.0
21.1,0.0,0.0
32.7,0.3,0.0
34.6,0.6,0.0
15.6,0.3,0.0
32.3,0.2,0.0
31.9,0.1,0.0
14.1,0.3,0.0
31.5,0.2,0.0
32.3,0.1,0.0
23.9,0.3,0.0
22.4,0.1,0.0
32.7,0.2,0.0
32.3,0.1,0.0
13.9,0.3,0.0
32.6,0.1,0.0
31.4,0.4,0.0
13.8,0.3,0.0
32.2,0.1,0.0
32.7,0.1,0.0
21.5,0.4,0.0
24.7,0.0,0.0
32.4,0.0,0.0
32.6,0.1,0.0
13.4,0.3,0.0
32.1,0.2,0.0
32.4,0.2,0.0
18.2,0.3,0.0
29.0,0.1,0.0
32.2,0.2,0.0
32.6,0.2,0.0
14.0,0.3,0.0
32.7,0.2,0.0
32.1,0.1,0.0
17.8,0.3,0.0
28.5,0.0,0.0
32.4,0.1,0.0
32.5,0.2,0.0
13.5,0.2,0.0
32.6,0.0,0.0
32.4,0.1,0.0
18.3,0.4,0.0
28.8,0.1,0.0
32.1,0.2,0.0
32.4,0.0,0.0
13.7,0.3,0.0
32.4,0.2,0.0
31.8,0.1,0.0
18.8,0.3,0.0
28.0,0.1,0.0
32.3,0.1,0.0
28.3,0.4,0.0
17.1,0.3,0.0
32.0,0.3,0.0
32.3,0.1,0.0
13.8,0.4,0.0
32.2,0.3,0.0
33.0,0.2,0.0
21.4,0.3,0.0
24.6,0.1,0.0
32.2,0.2,0.0
32.3,0.1,0.0
13.3,0.4,0.0
32.4,0.1,0.0
32.6,0.0,0.0
18.7,0.5,0.0
26.8,0.1,0.0
32.3,0.1,0.0
32.2,0.1,0.0
13.3,0.4,0.0
32.2,0.0,0.0
32.4,0.1,0.0
18.9,0.3,0.0
27.5,0.0,0.0
32.3,0.2,0.0
32.3,0.3,0.0
13.5,0.1,0.0
32.4,0.2,0.0
32.3,0.2,0.0
18.1,0.2,0.0
27.7,0.1,0.0
32.0,0.3,0.0
32.3,0.2,0.0
13.4,0.2,0.0
32.3,0.1,0.0
32.1,0.1,0.0
17.7,0.2,0.0
1.7,0.4,0.0
